,name,price,first_name,last_name,above_100
3772,Joseph Mathis,76.75672378,Joseph,Mathis,False
3773,Kristin Hart,166.8219717,Kristin,Hart,True
3774,Travis Brewer,198.6694627,Travis,Brewer,True
3775,Mary Snyder,55.21222777,Mary,Snyder,False
3776,Juan Liu,61.31761876,Juan,Liu,False
3777,Sherry Simpson,265.4691448,Sherry,Simpson,True
3778,Lisa Shaffer,127.0676768,Lisa,Shaffer,True
3779,Juan Chapman,62.89708636,Juan,Chapman,False
3780,Paul York,107.9952236,Paul,York,True
3781,Gina Taylor,6.858407402,Gina,Taylor,False
3782,Jacqueline Ho,131.6136577,Jacqueline,Ho,True
3783,Nancy Williams,72.15083553,Nancy,Williams,False
3784,Brandon Nixon,116.386958,Brandon,Nixon,True
3785,Mary Adams,16.92855411,Mary,Adams,False
3786,Jonathan Cooley,60.26683451,Jonathan,Cooley,False
3787,Valerie Acosta,209.0958663,Valerie,Acosta,True
3788,Tyler Rodriguez,167.5591926,Tyler,Rodriguez,True
3789,Terry Ali,76.15460351,Terry,Ali,False
3790,Nancy Velasquez,172.1263308,Nancy,Velasquez,True
3791,John Rose,207.3891833,John,Rose,True
3792,Brian Ramos,111.2729154,Brian,Ramos,True
3793,Michael Knight,44.533581,Michael,Knight,False
3794,Heather Arroyo,199.1721542,Heather,Arroyo,True
3795,John Joseph,272.6338392,John,Joseph,True
3796,Lori Larson,164.0485532,Lori,Larson,True
3797,Lindsay Lopez,244.6472877,Lindsay,Lopez,True
3798,David Vazquez,280.1292412,David,Vazquez,True
3799,Amber Mathis,7.451948785,Amber,Mathis,False
3800,Dr. Amy Melendez,46.29349526,Dr.,Amy Melendez,False
3801,Glenda Chandler,245.2438369,Glenda,Chandler,True
3802,Seth Norman,288.4083483,Seth,Norman,True
3803,Jessica Knight,125.9319255,Jessica,Knight,True
3804,Paul Price,80.54475527,Paul,Price,False
3805,Todd Carpenter,218.0257549,Todd,Carpenter,True
3806,Kathryn Greene,154.0777852,Kathryn,Greene,True
3807,Nicholas Meadows,104.6647946,Nicholas,Meadows,True
3808,Frank Reid,195.6225042,Frank,Reid,True
3809,Linda Lynn,296.8053333,Linda,Lynn,True
3810,Michael Johnson,212.0164072,Michael,Johnson,True
3811,Jessica Chavez,24.86900919,Jessica,Chavez,False
3812,Kayla Miller,267.4048416,Kayla,Miller,True
3813,Kristen Ortiz,37.87241596,Kristen,Ortiz,False
3814,Vincent Kelley,180.3985953,Vincent,Kelley,True
3815,Angela Jackson,49.40375453,Angela,Jackson,False
3816,Brenda Patterson,9.497151664,Brenda,Patterson,False
3817,Tina Moody,225.3525795,Tina,Moody,True
3818,Terry Greene,43.41006768,Terry,Greene,False
3819,Anthony Mitchell,45.53522313,Anthony,Mitchell,False
3820,Laura Mason,234.0348089,Laura,Mason,True
3821,Melissa Burton,136.0674891,Melissa,Burton,True
3822,Christopher Ramirez,216.2859554,Christopher,Ramirez,True
3823,Randy Green,270.6440273,Randy,Green,True
3824,Michael Ross,100.2194872,Michael,Ross,True
3825,Elizabeth Morris,295.1160307,Elizabeth,Morris,True
3826,Erica Williams,7.35260963,Erica,Williams,False
3827,Mrs. Grace Phillips,103.8639002,Mrs.,Grace Phillips,True
3828,Julie Johnson,71.9820892,Julie,Johnson,False
3829,Andrew Smith,90.86144115,Andrew,Smith,False
3830,Aaron Anderson,152.1741355,Aaron,Anderson,True
3831,Mr. Julian Allen,228.2246879,Mr.,Julian Allen,True
3832,John Simpson,235.697856,John,Simpson,True
3833,Karen Salazar,110.1150383,Karen,Salazar,True
3834,Chelsea Williams,226.9326808,Chelsea,Williams,True
3835,Denise Kent,269.8905245,Denise,Kent,True
3836,Sherry Hicks,79.90641918,Sherry,Hicks,False
3837,David Sullivan,167.0229034,David,Sullivan,True
3838,Tracy Irwin,137.7684515,Tracy,Irwin,True
3839,Lisa Edwards,214.5956278,Lisa,Edwards,True
3840,Christopher Ruiz,200.646282,Christopher,Ruiz,True
3841,Laura Crane,247.5531397,Laura,Crane,True
3842,James Robbins,43.58182088,James,Robbins,False
3843,Amy Conway,189.1756371,Amy,Conway,True
3844,Nancy Morrison,16.06946106,Nancy,Morrison,False
3845,Robert Hughes,293.7132193,Robert,Hughes,True
3846,Candice Johnson,209.7752319,Candice,Johnson,True
3847,George Moreno,174.5954839,George,Moreno,True
3848,Melissa Mccarthy,247.8408841,Melissa,Mccarthy,True
3849,Diana Kelly,224.4224164,Diana,Kelly,True
3850,Jeffrey Dennis,11.26334804,Jeffrey,Dennis,False
3851,Nicholas Maldonado,244.6369709,Nicholas,Maldonado,True
3852,Jared Liu,169.0772837,Jared,Liu,True
3853,Amy White,170.4006268,Amy,White,True
3854,Sarah Davila,45.13567984,Sarah,Davila,False
3855,Melanie Brown,101.2777224,Melanie,Brown,True
3856,Charles Little,91.74578499,Charles,Little,False
3857,Stephanie Nash,240.1236775,Stephanie,Nash,True
3858,Rebecca Archer,77.8129638,Rebecca,Archer,False
3859,Bradley Johnson,33.54423132,Bradley,Johnson,False
3860,Karen Oneill,64.16526335,Karen,Oneill,False
3861,Jessica Saunders,19.52824977,Jessica,Saunders,False
3862,Dawn Brown,139.2679371,Dawn,Brown,True
3863,Paul George,81.28869177,Paul,George,False
3864,Miranda Garrison,181.741608,Miranda,Garrison,True
3865,Diane Romero,143.0864619,Diane,Romero,True
3866,Sylvia Allen,191.9212079,Sylvia,Allen,True
3867,Angela Short,287.8687478,Angela,Short,True
3868,Chad Conley,25.37391466,Chad,Conley,False
3869,Katie Gilmore,230.774851,Katie,Gilmore,True
3870,Ryan Hughes,109.7554731,Ryan,Hughes,True
3871,Stephanie Sandoval,57.3532029,Stephanie,Sandoval,False
3872,Christine Moreno,260.1986005,Christine,Moreno,True
3873,Ana Mayo,263.7744143,Ana,Mayo,True
3874,Nicholas Mills,239.4926352,Nicholas,Mills,True
3875,Cheryl Vaughn,6.978182509,Cheryl,Vaughn,False
3876,Jennifer Hayes,114.6009203,Jennifer,Hayes,True
3877,Maria Brewer,47.15519432,Maria,Brewer,False
3878,Patrick Downs,147.071882,Patrick,Downs,True
3879,Michelle Duncan,183.6497375,Michelle,Duncan,True
3880,Erika Diaz,43.4456165,Erika,Diaz,False
3881,Natalie Scott,111.7846921,Natalie,Scott,True
3882,Mackenzie Thompson,237.5546397,Mackenzie,Thompson,True
3883,Kim Hull,204.4004724,Kim,Hull,True
3884,Christopher Guerrero,25.3436858,Christopher,Guerrero,False
3885,Matthew Richard,298.6690793,Matthew,Richard,True
3886,Bridget Martin,40.38465727,Bridget,Martin,False
3887,Lawrence Valdez,149.6121841,Lawrence,Valdez,True
3888,Thomas Reyes,204.7622377,Thomas,Reyes,True
3889,Anthony Crosby,19.62435351,Anthony,Crosby,False
3890,Jennifer Montgomery,86.67252827,Jennifer,Montgomery,False
3891,Tammy York,219.8355214,Tammy,York,True
3892,Cynthia Bailey,186.9558166,Cynthia,Bailey,True
3893,William Frye,224.7761142,William,Frye,True
3894,Eric Perez,27.99805404,Eric,Perez,False
3895,Lindsey Li,80.78052852,Lindsey,Li,False
3896,Sara Ruiz,149.1848783,Sara,Ruiz,True
3897,Brittany Woods DDS,65.65451479,Brittany,Woods DDS,False
3898,Christopher Hudson,270.9044303,Christopher,Hudson,True
3899,Dana Cline,215.8581452,Dana,Cline,True
3900,John Wright,226.0744787,John,Wright,True
3901,Breanna Davis,43.23532282,Breanna,Davis,False
3902,Lauren Mitchell,116.6015767,Lauren,Mitchell,True
3903,John Brown,147.2370646,John,Brown,True
3904,Peter Tran,232.1668711,Peter,Tran,True
3905,Donna Martinez,144.9335951,Donna,Martinez,True
3906,Aaron Thomas,197.6519537,Aaron,Thomas,True
3907,Deborah Rasmussen,121.3448015,Deborah,Rasmussen,True
3908,Jennifer Green,54.19475248,Jennifer,Green,False
3909,Michael Miller,80.94084428,Michael,Miller,False
3910,Kimberly Francis,158.9418215,Kimberly,Francis,True
3911,Debra Wagner,265.3019911,Debra,Wagner,True
3912,Kelsey Miller,157.5649821,Kelsey,Miller,True
3913,Tony Cannon,80.22742425,Tony,Cannon,False
3914,Sheila Brown,216.260593,Sheila,Brown,True
3915,Rebekah Sanchez,90.86813359,Rebekah,Sanchez,False
3916,Brandon Woodard,48.89761657,Brandon,Woodard,False
3917,Alan Summers,38.63067176,Alan,Summers,False
3918,Tonya Cherry,160.4995677,Tonya,Cherry,True
3919,Denise Carpenter,26.08125581,Denise,Carpenter,False
3920,James Kim,204.4918085,James,Kim,True
3921,Eric Mcclure,60.6069314,Eric,Mcclure,False
3922,Brian Smith,221.3556282,Brian,Smith,True
3923,Jeffery Gordon,269.6693092,Jeffery,Gordon,True
3924,Kyle Taylor,169.1068861,Kyle,Taylor,True
3925,Thomas Underwood,64.97655297,Thomas,Underwood,False
3926,David Jones,52.86778316,David,Jones,False
3927,Julia Wolfe,234.5814646,Julia,Wolfe,True
3928,Ashley Johnson,269.982136,Ashley,Johnson,True
3929,Derek Vaughn,55.67411285,Derek,Vaughn,False
3930,Joel Walters,15.94733507,Joel,Walters,False
3931,Leonard Wheeler,273.4844193,Leonard,Wheeler,True
3932,Jason Santos,41.3022731,Jason,Santos,False
3933,April Spears,267.3559926,April,Spears,True
3934,Gina Butler,116.8619909,Gina,Butler,True
3935,Cheryl Alvarez,72.25110672,Cheryl,Alvarez,False
3936,Kyle Lee,297.3456921,Kyle,Lee,True
3937,Dylan White,8.193226613,Dylan,White,False
3938,Martin Griffin,80.26377575,Martin,Griffin,False
3939,Clinton Curtis,129.9145908,Clinton,Curtis,True
3940,Justin Lester,278.0455749,Justin,Lester,True
3941,Vanessa Montgomery,211.7883827,Vanessa,Montgomery,True
3942,Melissa Wiley,220.5905774,Melissa,Wiley,True
3943,Jose Bates,221.05129,Jose,Bates,True
3944,Christopher Taylor,210.2612629,Christopher,Taylor,True
3945,Michael Perkins,76.54520169,Michael,Perkins,False
3946,Lisa Moore,247.1676303,Lisa,Moore,True
3947,Brianna Haynes,147.9245197,Brianna,Haynes,True
3948,Lisa Harrison,16.22621842,Lisa,Harrison,False
3949,Joe Ewing,65.12511878,Joe,Ewing,False
3950,Maria Miller,10.92435694,Maria,Miller,False
3951,Seth Mayer,119.3373664,Seth,Mayer,True
3952,Erin Sharp,163.3414356,Erin,Sharp,True
3953,Cindy Beasley,89.0230989,Cindy,Beasley,False
3954,Luis Brown,127.3328728,Luis,Brown,True
3955,Cassandra Benjamin,162.7094557,Cassandra,Benjamin,True
3956,Kyle Dickson,296.8768868,Kyle,Dickson,True
3957,Elizabeth Gomez,263.368227,Elizabeth,Gomez,True
3958,Tracey Kramer,115.0983136,Tracey,Kramer,True
3959,Julian Newman,235.2595971,Julian,Newman,True
3960,Thomas Ferguson,52.04035319,Thomas,Ferguson,False
3961,David Swanson,186.4693639,David,Swanson,True
3962,Kathryn Dyer,204.1677352,Kathryn,Dyer,True
3963,Shari Barry,274.4345052,Shari,Barry,True
3964,Holly Wilson,77.41027824,Holly,Wilson,False
3965,Lauren Rodriguez,235.303425,Lauren,Rodriguez,True
3966,Wesley Young,164.420083,Wesley,Young,True
3967,Ashley Mckee,296.0523154,Ashley,Mckee,True
3968,Johnathan Graham,82.64994535,Johnathan,Graham,False
3969,Ashley Davis,231.6399318,Ashley,Davis,True
3970,Michael Payne,116.0010735,Michael,Payne,True
3971,Alicia Crane,66.78863431,Alicia,Crane,False
3972,Ruben Smith,163.7630622,Ruben,Smith,True
3973,Jeffrey Rodriguez,160.5837776,Jeffrey,Rodriguez,True
3974,Richard Anderson,127.6735052,Richard,Anderson,True
3975,Diana Clayton,97.85797908,Diana,Clayton,False
3976,Andrea Huynh,236.1677141,Andrea,Huynh,True
3977,John Hale,249.5747358,John,Hale,True
3978,William Dunn,98.62198677,William,Dunn,False
3979,Brittany Wade,26.53394756,Brittany,Wade,False
3980,Sheena Lester,100.6592033,Sheena,Lester,True
3981,Ann Gibson,183.763877,Ann,Gibson,True
3982,Cynthia Quinn,215.9678978,Cynthia,Quinn,True
3983,Suzanne Colon,44.36656861,Suzanne,Colon,False
3984,Julie Paul,125.2435091,Julie,Paul,True
3985,Patricia Webb,143.9495757,Patricia,Webb,True
3986,Scott Paul,297.1791516,Scott,Paul,True
3987,Shirley Bailey,135.2512019,Shirley,Bailey,True
3988,Cameron Atkinson,75.14467094,Cameron,Atkinson,False
3989,Brian Allen,39.09985722,Brian,Allen,False
3990,Gary Gray,72.39914336,Gary,Gray,False
3991,Jacqueline Peck,149.9933359,Jacqueline,Peck,True
3992,Brenda Rosales,267.9480453,Brenda,Rosales,True
3993,Jeffrey Orr,259.2463398,Jeffrey,Orr,True
3994,Lisa Snyder,247.3827006,Lisa,Snyder,True
3995,Curtis Daniels,43.41292958,Curtis,Daniels,False
3996,Jessica Coleman,31.31181496,Jessica,Coleman,False
3997,Mason Turner,176.3348796,Mason,Turner,True
3998,Jessica Lee,118.6279975,Jessica,Lee,True
3999,Mary Morris,102.8892802,Mary,Morris,True
4000,Desiree Pham,268.0409641,Desiree,Pham,True
4001,Melanie Park,172.17628,Melanie,Park,True
4002,Michelle Harmon,122.2488338,Michelle,Harmon,True
4003,Brandon Coleman,152.8992178,Brandon,Coleman,True
4004,Anthony Fletcher,190.2763967,Anthony,Fletcher,True
4005,Martin Allen,244.4615079,Martin,Allen,True
4006,Jason Mcdaniel,262.5172702,Jason,Mcdaniel,True
4007,Travis Wilkins,241.2357224,Travis,Wilkins,True
4008,Ashlee Boyd,200.4824641,Ashlee,Boyd,True
4009,Victoria Valdez,92.70640352,Victoria,Valdez,False
4010,Patrick Williams,133.3841679,Patrick,Williams,True
4011,Johnathan Edwards,50.3184255,Johnathan,Edwards,False
4012,Daniel Chambers,49.70676439,Daniel,Chambers,False
4013,Alexandra Austin,154.6325282,Alexandra,Austin,True
4014,Ryan Garcia,255.7396284,Ryan,Garcia,True
4015,Angela Mitchell,210.2831678,Angela,Mitchell,True
4016,Joseph Navarro,222.1039813,Joseph,Navarro,True
4017,Christina Nunez,181.0801462,Christina,Nunez,True
4018,Derrick Sanchez,240.6222307,Derrick,Sanchez,True
4019,Angela Ruiz,29.32475614,Angela,Ruiz,False
4020,Gregory Mitchell,222.9774745,Gregory,Mitchell,True
4021,Ashley Taylor,225.4311621,Ashley,Taylor,True
4022,David Weaver,132.9876433,David,Weaver,True
4023,Michael Becker,202.3464775,Michael,Becker,True
4024,Bryan Lewis,149.7973081,Bryan,Lewis,True
4025,James Villegas,57.00067131,James,Villegas,False
4026,Samuel Alvarado,134.2274456,Samuel,Alvarado,True
4027,Gregory Foster,67.62527961,Gregory,Foster,False
4028,Jimmy Martin,55.81887267,Jimmy,Martin,False
4029,Emily Wilson,265.9112018,Emily,Wilson,True
4030,Mark Olsen,88.34406778,Mark,Olsen,False
4031,Madeline Jones,49.46777753,Madeline,Jones,False
4032,Tammy Becker MD,69.55129904,Tammy,Becker MD,False
4033,Christine Ellis,23.7668161,Christine,Ellis,False
4034,Justin Mcdowell,293.7831155,Justin,Mcdowell,True
4035,Michael Cook,187.5718836,Michael,Cook,True
4036,Jesse Johnson,275.144105,Jesse,Johnson,True
4037,Steven Huber,268.0361435,Steven,Huber,True
4038,Aimee Brown,209.7419023,Aimee,Brown,True
4039,Melinda Morris,125.9765049,Melinda,Morris,True
4040,Michael Nichols,233.1710921,Michael,Nichols,True
4041,Amanda Rodriguez,220.9846182,Amanda,Rodriguez,True
4042,Christina Wilson,31.71402031,Christina,Wilson,False
4043,Karen Hughes,253.2618499,Karen,Hughes,True
4044,Michael Dorsey,166.9866827,Michael,Dorsey,True
4045,Alyssa Salinas,190.5909343,Alyssa,Salinas,True
4046,Donald Mason,119.8983007,Donald,Mason,True
4047,Amanda Mclaughlin,209.1879932,Amanda,Mclaughlin,True
4048,Robert Herman,141.1764355,Robert,Herman,True
4049,Tina Suarez,163.1416394,Tina,Suarez,True
4050,James Myers,61.51331838,James,Myers,False
4051,Mrs. Destiny Morris MD,148.2100335,Mrs.,Destiny Morris MD,True
4052,Dean Sullivan,247.1421052,Dean,Sullivan,True
4053,Joseph Lester,158.5898045,Joseph,Lester,True
4054,Andrew Serrano,75.38529002,Andrew,Serrano,False
4055,Joel Alvarez,250.5272062,Joel,Alvarez,True
4056,Antonio Baker,128.1110253,Antonio,Baker,True
4057,Cindy Padilla,222.8448636,Cindy,Padilla,True
4058,Ryan Huerta,22.97106727,Ryan,Huerta,False
4059,John Stein,93.68171884,John,Stein,False
4060,Joshua Macias,87.41940543,Joshua,Macias,False
4061,Mr. Kevin Walsh,122.029607,Mr.,Kevin Walsh,True
4062,Stuart Daniels,29.76771872,Stuart,Daniels,False
4063,Nathan White,13.59591045,Nathan,White,False
4064,Matthew Thompson,282.7491641,Matthew,Thompson,True
4065,Kenneth Knox,119.4441946,Kenneth,Knox,True
4066,Steve Mitchell,172.1064114,Steve,Mitchell,True
4067,Craig Hendricks,261.6839602,Craig,Hendricks,True
4068,Katherine Padilla,207.174803,Katherine,Padilla,True
4069,Ricky Kerr,48.79974033,Ricky,Kerr,False
4070,Maria Rodriguez,16.09754651,Maria,Rodriguez,False
4071,John Booker DVM,226.2358019,John,Booker DVM,True
4072,Jeffrey Nguyen,191.35725,Jeffrey,Nguyen,True
4073,Jennifer Jackson,54.60637352,Jennifer,Jackson,False
4074,Karen Ruiz,291.7009641,Karen,Ruiz,True
4075,Jeffrey Rodriguez,257.0114358,Jeffrey,Rodriguez,True
4076,Andrew Garrett,243.3434991,Andrew,Garrett,True
4077,Gloria Aguilar,246.123879,Gloria,Aguilar,True
4078,Melissa Allison,264.5802388,Melissa,Allison,True
4079,Amber Haynes,221.18286,Amber,Haynes,True
4080,William Jones,63.46431006,William,Jones,False
4081,Steven Morton,3.222866321,Steven,Morton,False
4082,Kathy Erickson,104.8026013,Kathy,Erickson,True
4083,Tammy Miller,241.0340095,Tammy,Miller,True
4084,Steven Hill,237.8650125,Steven,Hill,True
4085,Gregory Carr,103.9623567,Gregory,Carr,True
4086,Elizabeth Vega,240.6707864,Elizabeth,Vega,True
4087,Samuel Shields,116.0534733,Samuel,Shields,True
4088,Jon Mcmillan,33.16746226,Jon,Mcmillan,False
4089,Heather Simpson,283.6810902,Heather,Simpson,True
4090,Ashley Duncan,196.9682366,Ashley,Duncan,True
4091,Matthew Kim,188.6038146,Matthew,Kim,True
4092,Nicole Anderson,281.7187905,Nicole,Anderson,True
4093,Andrew Conley,161.1974791,Andrew,Conley,True
4094,Joshua Jones,284.3000382,Joshua,Jones,True
4095,Megan Frederick,286.5328819,Megan,Frederick,True
4096,Shawn Yang,66.80153798,Shawn,Yang,False
4097,Jennifer Cruz,136.1030566,Jennifer,Cruz,True
4098,Jerry Lewis,116.5647115,Jerry,Lewis,True
4099,Mr. Gerald Hall PhD,165.7863419,Mr.,Gerald Hall PhD,True
4100,Lisa Williams,151.7382706,Lisa,Williams,True
4101,Austin Dougherty,159.1601399,Austin,Dougherty,True
4102,Tiffany Khan,180.7098851,Tiffany,Khan,True
4103,Bradley Hanson,163.873575,Bradley,Hanson,True
4104,Debra Lee,7.628367945,Debra,Lee,False
4105,Juan Ellison,114.5479402,Juan,Ellison,True
4106,Alexander Knight,83.2140554,Alexander,Knight,False
4107,Kristy Johnson,53.28332252,Kristy,Johnson,False
4108,Micheal Castro,252.6836234,Micheal,Castro,True
4109,Scott Dunn,285.4456877,Scott,Dunn,True
4110,Tyler Johnson,94.73063095,Tyler,Johnson,False
4111,Daniel Alexander,174.9467362,Daniel,Alexander,True
4112,Jennifer Powell,245.40014,Jennifer,Powell,True
4113,Joseph Cross,34.92207275,Joseph,Cross,False
4114,Stacy Wright,60.60246858,Stacy,Wright,False
4115,Jennifer Sosa,209.1023241,Jennifer,Sosa,True
4116,Dr. Joel Myers PhD,64.85581509,Dr.,Joel Myers PhD,False
4117,Charles Hall,55.60324358,Charles,Hall,False
4118,Jennifer Ward,230.3458209,Jennifer,Ward,True
4119,Courtney Jones,177.7873713,Courtney,Jones,True
4120,Ashley Sanders,10.16997317,Ashley,Sanders,False
4121,Monica Thomas,248.8628482,Monica,Thomas,True
4122,Stacey Johnston,29.29713703,Stacey,Johnston,False
4123,Matthew Fisher,256.4910536,Matthew,Fisher,True
4124,Stephen Caldwell,90.13948262,Stephen,Caldwell,False
4125,Amanda Allen,252.7245451,Amanda,Allen,True
4126,Reginald Wheeler,187.4716924,Reginald,Wheeler,True
4127,Michael Mckee,108.4985349,Michael,Mckee,True
4128,Mrs. Elizabeth Richard,291.6208208,Mrs.,Elizabeth Richard,True
4129,Roy Park,260.1067194,Roy,Park,True
4130,Alexander Hampton,163.4734673,Alexander,Hampton,True
4131,Lisa Smith,107.3994506,Lisa,Smith,True
4132,Brian Peters,160.4889305,Brian,Peters,True
4133,Brittany King,192.2294007,Brittany,King,True
4134,James Fuller,299.4742195,James,Fuller,True
4135,Kevin Hernandez,268.3482239,Kevin,Hernandez,True
4136,Jason Sanders,279.4106879,Jason,Sanders,True
4137,Charles Garcia,28.70450704,Charles,Garcia,False
4138,Laura Martin,127.6841221,Laura,Martin,True
4139,Joel Aguilar,217.0083468,Joel,Aguilar,True
4140,Gina Simmons,297.3098769,Gina,Simmons,True
4141,William White,119.6532362,William,White,True
4142,Matthew Odonnell,167.1080615,Matthew,Odonnell,True
4143,Sara Barnett,248.5900599,Sara,Barnett,True
4144,Stephanie Charles,134.0241038,Stephanie,Charles,True
4145,Steven Barrett,298.1119629,Steven,Barrett,True
4146,Margaret Buckley,289.2707827,Margaret,Buckley,True
4147,Jesus Fisher,160.36012,Jesus,Fisher,True
4148,Walter Wiggins,129.9098605,Walter,Wiggins,True
4149,Travis Stone,197.1841651,Travis,Stone,True
4150,Jonathan Castro,238.5105965,Jonathan,Castro,True
4151,Richard Carroll,92.49342137,Richard,Carroll,False
4152,Joshua Tapia,70.45020144,Joshua,Tapia,False
4153,Ashley Wright,76.43870413,Ashley,Wright,False
4154,Karen Smith,23.21067191,Karen,Smith,False
4155,Kathryn Oconnell,126.4118798,Kathryn,Oconnell,True
4156,Sarah Wagner,215.3180107,Sarah,Wagner,True
4157,Sheryl Baker,164.4894086,Sheryl,Baker,True
4158,Lisa Scott,148.5371736,Lisa,Scott,True
4159,Tamara Mason,12.72067225,Tamara,Mason,False
4160,Stephen Perez,258.4584762,Stephen,Perez,True
4161,Michelle Fletcher,98.23209773,Michelle,Fletcher,False
4162,Krystal Bell,105.686706,Krystal,Bell,True
4163,Maureen Davis,131.3180759,Maureen,Davis,True
4164,Ashley Morris,60.79234267,Ashley,Morris,False
4165,Felicia Hammond,126.3965687,Felicia,Hammond,True
4166,Ronald Harper,30.25918404,Ronald,Harper,False
4167,Carol Murphy,278.4008519,Carol,Murphy,True
4168,Cody Marquez,74.6976087,Cody,Marquez,False
4169,Kiara Bishop,213.1519593,Kiara,Bishop,True
4170,Jesse Moss,160.0214752,Jesse,Moss,True
4171,Maria Mcdonald,212.9854098,Maria,Mcdonald,True
4172,John Murphy,21.29303319,John,Murphy,False
4173,Patricia Turner,253.6494291,Patricia,Turner,True
4174,Reginald Martinez,260.9501201,Reginald,Martinez,True
4175,Stephanie Brewer,46.43427453,Stephanie,Brewer,False
4176,Kimberly Cooper,223.6248014,Kimberly,Cooper,True
4177,Vickie Stuart,99.05905827,Vickie,Stuart,False
4178,Louis Williams,114.4329354,Louis,Williams,True
4179,Anthony Tapia,183.3634671,Anthony,Tapia,True
4180,Devin Pugh,162.5232565,Devin,Pugh,True
4181,Sara Brown,157.8131238,Sara,Brown,True
4182,Tanya Gonzales,27.83669992,Tanya,Gonzales,False
4183,Mrs. Nicole Thomas DDS,0.827942199,Mrs.,Nicole Thomas DDS,False
4184,William Ward,266.2845507,William,Ward,True
4185,Ashley Cooper MD,69.44262108,Ashley,Cooper MD,False
4186,Aaron Williams,107.6538823,Aaron,Williams,True
4187,Michael Russell,274.0384647,Michael,Russell,True
4188,Heather Robinson,12.94184911,Heather,Robinson,False
4189,Rick Fritz,69.17701509,Rick,Fritz,False
4190,Michael Hill,264.8877777,Michael,Hill,True
4191,Ethan Garcia,185.9409439,Ethan,Garcia,True
4192,Hector Yates,10.42055504,Hector,Yates,False
4193,Brandon Willis,24.06700478,Brandon,Willis,False
4194,Holly Parker,277.6591294,Holly,Parker,True
4195,Karen Herring,116.916612,Karen,Herring,True
4196,Michael Smith,33.44799229,Michael,Smith,False
4197,Shawna Andrews,274.7344513,Shawna,Andrews,True
4198,Ruben Lee,10.15776929,Ruben,Lee,False
4199,Jennifer Taylor,60.77952648,Jennifer,Taylor,False
4200,Veronica Obrien,212.6835987,Veronica,Obrien,True
4201,Crystal Bryant,148.714562,Crystal,Bryant,True
4202,Lori Guerrero,177.2928698,Lori,Guerrero,True
4203,Adam Silva,204.4841277,Adam,Silva,True
4204,Jose Mcbride,42.89423532,Jose,Mcbride,False
4205,Ernest Simon,12.8484507,Ernest,Simon,False
4206,Dana Hernandez,164.5007659,Dana,Hernandez,True
4207,Lisa Hopkins,269.1158361,Lisa,Hopkins,True
4208,Cory Riley,104.3195602,Cory,Riley,True
4209,Danny Davenport,263.7355581,Danny,Davenport,True
4210,Zachary Day DDS,259.7307972,Zachary,Day DDS,True
4211,Amanda Bernard,240.5125811,Amanda,Bernard,True
4212,Michelle Lopez PhD,123.5572597,Michelle,Lopez PhD,True
4213,Molly Hodges,122.942149,Molly,Hodges,True
4214,Tara Dudley,190.2781121,Tara,Dudley,True
4215,Keith Walsh,229.3224534,Keith,Walsh,True
4216,Matthew Barrett,203.4492239,Matthew,Barrett,True
4217,Leslie Pierce,293.9357336,Leslie,Pierce,True
4218,Jonathon Marsh,215.0848449,Jonathon,Marsh,True
4219,Kristin Dillon,249.641034,Kristin,Dillon,True
4220,Lauren Harris,110.4188048,Lauren,Harris,True
4221,Sean Morales,236.936951,Sean,Morales,True
4222,Stephanie Pierce,184.6969693,Stephanie,Pierce,True
4223,Amanda Parker,265.7538269,Amanda,Parker,True
4224,Patrick Johnson,195.188147,Patrick,Johnson,True
4225,Jeffrey Lowery,105.5421187,Jeffrey,Lowery,True
4226,Bethany Morales,35.32101518,Bethany,Morales,False
4227,Andrea Dennis,175.2005078,Andrea,Dennis,True
4228,John Mendoza,262.7952541,John,Mendoza,True
4229,Kevin Campos,140.351546,Kevin,Campos,True
4230,Katie Parks,235.7672262,Katie,Parks,True
4231,Robert Johnson,249.5967381,Robert,Johnson,True
4232,Lucas Graham,93.13959296,Lucas,Graham,False
4233,Evan Anderson,261.9463998,Evan,Anderson,True
4234,Donna Pineda,190.6311448,Donna,Pineda,True
4235,Connie Berger,141.8925348,Connie,Berger,True
4236,Todd Jordan,149.257265,Todd,Jordan,True
4237,Arthur Hogan,214.1606004,Arthur,Hogan,True
4238,Allison Baxter,150.4414677,Allison,Baxter,True
4239,Connie Rogers,115.2425186,Connie,Rogers,True
4240,Erin Berger,42.1905731,Erin,Berger,False
4241,Christina Schneider,195.3549273,Christina,Schneider,True
4242,Jeremy Krueger,34.08457452,Jeremy,Krueger,False
4243,Michael Bailey,126.9175521,Michael,Bailey,True
4244,Nancy Wood,87.0005467,Nancy,Wood,False
4245,Ruben Wise,236.1625936,Ruben,Wise,True
4246,Robert Thomas,1.175426149,Robert,Thomas,False
4247,Heidi Elliott,202.7676815,Heidi,Elliott,True
4248,Colleen Barnes,112.4460675,Colleen,Barnes,True
4249,Evan Stephens,16.31834351,Evan,Stephens,False
4250,Yvonne Terrell,253.6670795,Yvonne,Terrell,True
4251,David Cooper,190.2239465,David,Cooper,True
4252,Philip Hudson,74.56003818,Philip,Hudson,False
4253,Ryan Miller,224.3280539,Ryan,Miller,True
4254,Sierra Mcdaniel,28.43344697,Sierra,Mcdaniel,False
4255,Michelle Benson,103.4879795,Michelle,Benson,True
