,name,price,first_name,last_name,above_100
3866,Nicholas Jones,207.3196739,Nicholas,Jones,True
3867,Virginia Anderson,221.3968253,Virginia,Anderson,True
3868,Richard Hamilton,64.31871231,Richard,Hamilton,False
3869,Michele Harris,175.7490463,Michele,Harris,True
3870,Dr. Elizabeth Garner,295.0996081,Dr.,Elizabeth Garner,True
3871,Michael Moon,70.81831562,Michael,Moon,False
3872,Robert Williams,203.0921912,Robert,Williams,True
3873,Monica Wallace,51.0949844,Monica,Wallace,False
3874,Kathy King,216.3709828,Kathy,King,True
3875,Faith Baird,68.7759123,Faith,Baird,False
3876,Bruce Steele,18.20328841,Bruce,Steele,False
3877,Robert Brown,278.3384611,Robert,Brown,True
3878,Curtis Graves,267.2317387,Curtis,Graves,True
3879,Andrea Lewis,39.59305432,Andrea,Lewis,False
3880,Christopher Jensen,109.1740211,Christopher,Jensen,True
3881,Diana Edwards,149.5507258,Diana,Edwards,True
3882,Jennifer Adams,109.7987059,Jennifer,Adams,True
3883,Ashley Harper,52.62412811,Ashley,Harper,False
3884,Tara Anderson,115.0554126,Tara,Anderson,True
3885,Sylvia Martinez,248.1298517,Sylvia,Martinez,True
3886,Micheal Johnson,138.4340155,Micheal,Johnson,True
3887,Christine Wilson,14.87060274,Christine,Wilson,False
3888,Eric Luna,192.3387069,Eric,Luna,True
3889,Jennifer Brown,156.4056352,Jennifer,Brown,True
3890,Robert Horton,274.4584433,Robert,Horton,True
3891,Joshua Foley,17.63874899,Joshua,Foley,False
3892,Curtis Carroll,172.138365,Curtis,Carroll,True
3893,Steven Simmons,254.3712088,Steven,Simmons,True
3894,James Brown,203.113355,James,Brown,True
3895,Taylor Delgado,210.3838207,Taylor,Delgado,True
3896,Kevin Cuevas,191.9020807,Kevin,Cuevas,True
3897,Kim Schmidt,193.8454144,Kim,Schmidt,True
3898,Alyssa Vega,110.7682152,Alyssa,Vega,True
3899,Angela Walker,237.041179,Angela,Walker,True
3900,Michael Humphrey,45.4924624,Michael,Humphrey,False
3901,Carrie Ewing,262.2716256,Carrie,Ewing,True
3902,Amy Keith,164.7376557,Amy,Keith,True
3903,Jennifer Young,99.25744813,Jennifer,Young,False
3904,Kenneth Keith,138.6763905,Kenneth,Keith,True
3905,Michael Carpenter,179.6486152,Michael,Carpenter,True
3906,Barbara Robertson,15.6531182,Barbara,Robertson,False
3907,Matthew Roberts,240.4788546,Matthew,Roberts,True
3908,Elizabeth Good,248.5598549,Elizabeth,Good,True
3909,Samantha Hodges,154.0275613,Samantha,Hodges,True
3910,Mia Wright,105.9529929,Mia,Wright,True
3911,Thomas James,40.96832339,Thomas,James,False
3912,Kristen Brown,22.2979284,Kristen,Brown,False
3913,Timothy Richard,285.0317196,Timothy,Richard,True
3914,Christopher Johnson,26.7787815,Christopher,Johnson,False
3915,Sean Hall,44.52981452,Sean,Hall,False
3916,Amanda Sanchez,100.2904309,Amanda,Sanchez,True
3917,James Smith,75.88603978,James,Smith,False
3918,Gregory Butler,277.3646438,Gregory,Butler,True
3919,Dr. Gabriella Estrada,232.0715616,Dr.,Gabriella Estrada,True
3920,Paul Davidson,142.7747923,Paul,Davidson,True
3921,Eric Murillo,169.7939914,Eric,Murillo,True
3922,Laura Marks,175.1069017,Laura,Marks,True
3923,Marissa Harris DVM,278.8901268,Marissa,Harris DVM,True
3924,Deanna Smith,108.95517,Deanna,Smith,True
3925,Kenneth Berger,99.78874304,Kenneth,Berger,False
3926,Kayla Lewis,285.0878729,Kayla,Lewis,True
3927,Kenneth Novak,52.52915682,Kenneth,Novak,False
3928,Jared Mora,12.07308163,Jared,Mora,False
3929,Kimberly Bauer,59.98527478,Kimberly,Bauer,False
3930,Nicholas Smith,282.3531791,Nicholas,Smith,True
3931,Julia Myers,55.57415257,Julia,Myers,False
3932,Kayla Bryan,269.1016267,Kayla,Bryan,True
3933,James Jones,95.11431737,James,Jones,False
3934,Gary Payne,137.5375635,Gary,Payne,True
3935,Sheri Hogan,18.33323912,Sheri,Hogan,False
3936,Jacob Malone,5.766834212,Jacob,Malone,False
3937,Kara Carter,153.402505,Kara,Carter,True
3938,Sylvia Romero,142.0642165,Sylvia,Romero,True
3939,Stephen Carpenter,164.0893459,Stephen,Carpenter,True
3940,Michael Roth DVM,293.0387932,Michael,Roth DVM,True
3941,Brandon Delacruz,220.1107574,Brandon,Delacruz,True
3942,William Smith,84.87625733,William,Smith,False
3943,John Foley,221.9755287,John,Foley,True
3944,Lisa Alvarez,220.7675286,Lisa,Alvarez,True
3945,Jonathan Ruiz,75.2639222,Jonathan,Ruiz,False
3946,Jacqueline Bailey,298.2723195,Jacqueline,Bailey,True
3947,Calvin Mejia,7.272295813,Calvin,Mejia,False
3948,Curtis Sanchez,196.8446549,Curtis,Sanchez,True
3949,Randall Brown,1.540398353,Randall,Brown,False
3950,Justin Thompson,104.0541908,Justin,Thompson,True
3951,Molly Taylor,121.0603619,Molly,Taylor,True
3952,Randy Osborn,17.67212736,Randy,Osborn,False
3953,Shelley Richards,43.86420887,Shelley,Richards,False
3954,Derek Rush,261.3937481,Derek,Rush,True
3955,Kevin Harris,24.03369954,Kevin,Harris,False
3956,Jason Lee,77.21843561,Jason,Lee,False
3957,Daniel Fritz,92.11827965,Daniel,Fritz,False
3959,Gregory Doyle DDS,263.4423392,Gregory,Doyle DDS,True
3960,Jorge Mendoza,191.3291361,Jorge,Mendoza,True
3961,Eric Roberts,15.87607968,Eric,Roberts,False
3962,Michael Smith,213.289693,Michael,Smith,True
3963,Christian Ramirez,45.14014071,Christian,Ramirez,False
3964,Sherry Green,213.4224097,Sherry,Green,True
3965,Debra Hunt,31.90753436,Debra,Hunt,False
3966,Katherine Horton,274.9758831,Katherine,Horton,True
3967,Lauren Jordan,213.5107865,Lauren,Jordan,True
3968,Deborah Dillon DVM,293.0155393,Deborah,Dillon DVM,True
3969,Tamara Bray,81.28016299,Tamara,Bray,False
3970,Marcus Rogers,139.358192,Marcus,Rogers,True
3971,Brenda Johnson,295.4687749,Brenda,Johnson,True
3972,Jeremy Thompson,186.8686109,Jeremy,Thompson,True
3973,Julia Roberts,90.2709233,Julia,Roberts,False
3974,Dale Buckley,163.616263,Dale,Buckley,True
3975,Matthew Carter,200.0576547,Matthew,Carter,True
3976,Timothy Brooks,248.3342671,Timothy,Brooks,True
3977,Benjamin Jenkins,225.5694332,Benjamin,Jenkins,True
3978,Shelly Torres,173.4161872,Shelly,Torres,True
3979,Katie Wilkerson,3.69700216,Katie,Wilkerson,False
3980,Deanna White,237.3722723,Deanna,White,True
3981,Brittany Nguyen,198.5151421,Brittany,Nguyen,True
3982,Daniel Clark,144.8475101,Daniel,Clark,True
3983,Natasha Perez,279.4118146,Natasha,Perez,True
3984,Brittany Tate,264.6247512,Brittany,Tate,True
3985,Christopher Steele,37.27912123,Christopher,Steele,False
3986,Nicole Williams,84.74929727,Nicole,Williams,False
3987,Alexander White,103.4745303,Alexander,White,True
3988,Rebecca Rowland,26.56045868,Rebecca,Rowland,False
3989,Levi Flores,115.4378506,Levi,Flores,True
3990,Mary Hernandez,32.71999911,Mary,Hernandez,False
3991,Robert Mendoza,59.80314835,Robert,Mendoza,False
3992,Samantha Brooks,83.1216532,Samantha,Brooks,False
3993,Chelsea Andersen,14.63652038,Chelsea,Andersen,False
3994,Katrina Smith,98.71876999,Katrina,Smith,False
3995,Robert Robbins,245.1860239,Robert,Robbins,True
3996,Jordan Bond,217.8735863,Jordan,Bond,True
3997,Christopher Dickerson,16.0509732,Christopher,Dickerson,False
3998,Veronica Contreras,235.9247732,Veronica,Contreras,True
3999,Bethany Jackson,148.8477268,Bethany,Jackson,True
4000,Abigail Wood,60.87271053,Abigail,Wood,False
4001,Emma Dawson,228.2864104,Emma,Dawson,True
4002,Dwayne Nelson,49.68520768,Dwayne,Nelson,False
4003,Roberta Ryan,234.9509718,Roberta,Ryan,True
4004,Jeff Anderson,61.87805925,Jeff,Anderson,False
4005,Charles Adams,230.0907144,Charles,Adams,True
4006,Randy Reid,242.2445919,Randy,Reid,True
4007,Yolanda Jones,184.3262485,Yolanda,Jones,True
4009,James Vincent,284.7944706,James,Vincent,True
4010,Sara Walsh,256.0949308,Sara,Walsh,True
4011,William Fleming,150.9413248,William,Fleming,True
4012,Christopher Jones,66.58116908,Christopher,Jones,False
4013,Frank King,14.8602022,Frank,King,False
4014,Alyssa Hoover,51.21622595,Alyssa,Hoover,False
4015,Erika Potts,152.5410548,Erika,Potts,True
4016,Brenda Thomas,33.98102432,Brenda,Thomas,False
4017,Sara Moore,124.8196611,Sara,Moore,True
4018,John Davis,250.6395207,John,Davis,True
4019,Melissa Brown,247.0695015,Melissa,Brown,True
4020,Anthony Trevino,121.9975481,Anthony,Trevino,True
4021,Debra Diaz,95.50660801,Debra,Diaz,False
4022,Alyssa Li,189.5445917,Alyssa,Li,True
4023,Lisa Davis,292.0081788,Lisa,Davis,True
4024,Christina George,254.0349124,Christina,George,True
4025,Larry Cook,173.4392605,Larry,Cook,True
4026,Krystal Jackson,46.09096211,Krystal,Jackson,False
4027,Casey Smith,287.034107,Casey,Smith,True
4028,Eric Yang DDS,240.4552748,Eric,Yang DDS,True
4029,Elizabeth Spence,12.18237246,Elizabeth,Spence,False
4030,David Ramirez,281.995616,David,Ramirez,True
4031,Wendy Rowe,22.45673601,Wendy,Rowe,False
4032,Richard Charles,209.9396066,Richard,Charles,True
4033,Maureen Adams,220.4425679,Maureen,Adams,True
4034,Heather Diaz,155.6755422,Heather,Diaz,True
4035,Mrs. Jennifer Black MD,66.63022809,Mrs.,Jennifer Black MD,False
4036,Emily Montgomery,51.40335449,Emily,Montgomery,False
4037,Sarah Hayden,247.9773304,Sarah,Hayden,True
4038,David Johnson,49.87378095,David,Johnson,False
4039,Jim Baker,71.46737353,Jim,Baker,False
4040,Tara Sanchez,280.501365,Tara,Sanchez,True
4041,Thomas Yates,133.9300339,Thomas,Yates,True
4042,Jillian Sandoval,209.3113084,Jillian,Sandoval,True
4043,Mackenzie Stone,263.3187017,Mackenzie,Stone,True
4044,Matthew Sharp,127.7218636,Matthew,Sharp,True
4045,Pamela Green,234.7170431,Pamela,Green,True
4046,Jeremy Robles,130.2975142,Jeremy,Robles,True
4047,Thomas Wall,70.43392043,Thomas,Wall,False
4048,Jared Flores,89.68743146,Jared,Flores,False
4049,Angela Calhoun,252.06711,Angela,Calhoun,True
4050,Dr. Charles Fernandez DDS,98.43540102,Dr.,Charles Fernandez DDS,False
4051,Amy Ramsey,65.7974413,Amy,Ramsey,False
4052,Donald Mason,248.3291009,Donald,Mason,True
4053,Joan Parsons,60.50474718,Joan,Parsons,False
4054,Stephanie Tucker,14.02646298,Stephanie,Tucker,False
4055,Kelly Ellis,174.3799543,Kelly,Ellis,True
4056,Betty Spears,238.9403156,Betty,Spears,True
4057,Matthew Savage,99.90583163,Matthew,Savage,False
4058,Timothy Owens,229.3445287,Timothy,Owens,True
4059,Tina Richards,9.855167212,Tina,Richards,False
4060,Kerri Pacheco,77.96273702,Kerri,Pacheco,False
4061,William Ferguson,213.6599611,William,Ferguson,True
4062,Christine Watson,154.2064269,Christine,Watson,True
4063,Clinton Davis,279.9317331,Clinton,Davis,True
4064,Megan Mcdonald,132.4968534,Megan,Mcdonald,True
4065,Heather Johnson,286.4426879,Heather,Johnson,True
4066,Donna Young,67.81856754,Donna,Young,False
4067,Paul Leonard,201.7730299,Paul,Leonard,True
4068,Richard Roberts,100.7313222,Richard,Roberts,True
4069,Jeffrey Frazier,72.4315189,Jeffrey,Frazier,False
4070,Daniel Jordan,297.342933,Daniel,Jordan,True
4071,Whitney Johnson,67.19687914,Whitney,Johnson,False
4072,Edwin Francis,271.3098237,Edwin,Francis,True
4073,Cynthia Smith,44.41931025,Cynthia,Smith,False
4074,Michelle Walker,221.9971766,Michelle,Walker,True
4075,Michael Bush,44.78829112,Michael,Bush,False
4076,Lisa Hernandez,141.5926474,Lisa,Hernandez,True
4077,Dwayne Johnson,275.3921969,Dwayne,Johnson,True
4078,Tonya Fisher,269.4994504,Tonya,Fisher,True
4079,Michael Brown,3.13972069,Michael,Brown,False
4080,Jamie Juarez,247.4778624,Jamie,Juarez,True
4081,Brittany Martinez,270.4109826,Brittany,Martinez,True
4082,Adam Hamilton MD,119.9959454,Adam,Hamilton MD,True
4083,Jennifer Morales,49.54841036,Jennifer,Morales,False
4084,Richard Carroll,215.7622098,Richard,Carroll,True
4085,Jacob Hatfield,170.5715148,Jacob,Hatfield,True
4086,Amy Phillips,271.0885904,Amy,Phillips,True
4087,James Ray,229.610877,James,Ray,True
4088,Nicole Carter,141.0045536,Nicole,Carter,True
4089,Dorothy Caldwell,218.504299,Dorothy,Caldwell,True
4090,Susan Ramirez,67.18246916,Susan,Ramirez,False
4091,Rebecca Johnson,72.78228826,Rebecca,Johnson,False
4092,Douglas Cline,240.0085692,Douglas,Cline,True
4093,Jeremy Tran,211.6156436,Jeremy,Tran,True
4094,Robin Phillips,193.1699712,Robin,Phillips,True
4095,Rebecca Carter,224.614919,Rebecca,Carter,True
4096,Melvin Stewart,40.95720578,Melvin,Stewart,False
4097,Erin Cross,240.0046473,Erin,Cross,True
4098,Karen Sloan,276.2910084,Karen,Sloan,True
4099,Ryan Navarro,267.8111469,Ryan,Navarro,True
4100,Jordan Pollard,245.7891914,Jordan,Pollard,True
4101,Evelyn Parks,22.39377546,Evelyn,Parks,False
4102,Kenneth Ayers,95.71755296,Kenneth,Ayers,False
4103,Sara Bush,80.06453144,Sara,Bush,False
4104,Nicole Phelps,231.6479996,Nicole,Phelps,True
4105,Chase Bradley,39.77946789,Chase,Bradley,False
4106,Karen Dunlap,137.5953143,Karen,Dunlap,True
4107,Mark Valenzuela,240.3895376,Mark,Valenzuela,True
4108,Ashley Jones,210.82216,Ashley,Jones,True
4109,Christopher Valentine,47.49579615,Christopher,Valentine,False
4110,Sheila Adams,116.0319356,Sheila,Adams,True
4111,Alice Perkins,198.5255514,Alice,Perkins,True
4112,Tiffany Castillo,13.40527777,Tiffany,Castillo,False
4113,Madison Harvey,297.7732478,Madison,Harvey,True
4114,Cody Woods,189.8125875,Cody,Woods,True
4115,Lauren Garcia,188.9989458,Lauren,Garcia,True
4116,Shelly George,123.1865795,Shelly,George,True
4117,Eric Pierce,60.43382185,Eric,Pierce,False
4118,Jonathan Fitzgerald,209.3505114,Jonathan,Fitzgerald,True
4119,Joshua Cohen,133.8706856,Joshua,Cohen,True
4120,Jackie Anderson,33.25094044,Jackie,Anderson,False
4121,Melanie Williams,117.1191429,Melanie,Williams,True
4122,David Brown,59.85095392,David,Brown,False
4123,Ashley Jackson,230.9670187,Ashley,Jackson,True
4124,Bryan Johnson,232.2939906,Bryan,Johnson,True
4125,Caitlin Baker,250.5831548,Caitlin,Baker,True
4126,Frances Fisher,111.635616,Frances,Fisher,True
4127,Kimberly Charles,275.8517465,Kimberly,Charles,True
4128,Jeffrey Williams,105.1478518,Jeffrey,Williams,True
4129,Emily Greer,13.3517034,Emily,Greer,False
4130,Laura Booker,239.5557914,Laura,Booker,True
4131,Amy Gutierrez,66.08221486,Amy,Gutierrez,False
4132,Autumn Hall,65.17015748,Autumn,Hall,False
4133,Paul Steele,150.6691259,Paul,Steele,True
4134,Travis Combs,87.57094327,Travis,Combs,False
4135,Cindy Chase,193.4666762,Cindy,Chase,True
4136,Jenna Lee,203.7171573,Jenna,Lee,True
4137,Alan Vaughn,279.020221,Alan,Vaughn,True
4138,Jessica Webb,220.8472534,Jessica,Webb,True
4139,Andrew Wilson,77.14986265,Andrew,Wilson,False
4140,James Woods,268.8663596,James,Woods,True
4141,Jason Hill,78.50062864,Jason,Hill,False
4142,Christine Bean,30.36979929,Christine,Bean,False
4143,Daniel Nguyen,47.8817655,Daniel,Nguyen,False
4144,Adam Cummings,275.9024847,Adam,Cummings,True
4145,Mark Carter,13.86448718,Mark,Carter,False
4146,David Graham,168.3982701,David,Graham,True
4147,Jack Ramirez,47.28164822,Jack,Ramirez,False
4148,Jerry Willis,285.4838578,Jerry,Willis,True
4149,Michelle Leblanc,127.5377227,Michelle,Leblanc,True
4150,Leon Ortiz,84.72018312,Leon,Ortiz,False
4151,Sharon Austin,106.4937605,Sharon,Austin,True
4152,Carmen Bowman,117.5915977,Carmen,Bowman,True
4153,Marie Miller DDS,148.8150556,Marie,Miller DDS,True
4154,Stephanie Tate,157.5416371,Stephanie,Tate,True
4155,Matthew Brown,155.7017336,Matthew,Brown,True
4156,Melissa Townsend,136.2034894,Melissa,Townsend,True
4157,Maria Franco,238.265105,Maria,Franco,True
4158,Alexis Saunders,157.0020884,Alexis,Saunders,True
4159,Marie Castillo,6.672335009,Marie,Castillo,False
4160,Jessica Nelson,175.8698398,Jessica,Nelson,True
4161,Jessica Richardson,145.7935426,Jessica,Richardson,True
4162,Ray Arias,260.3589812,Ray,Arias,True
4163,William Garrett,258.4555238,William,Garrett,True
4164,Dana Villanueva,5.712662232,Dana,Villanueva,False
4165,Charles Williams,0.31555911,Charles,Williams,False
4166,Chad Bradshaw,160.8120076,Chad,Bradshaw,True
4167,Tammy Beasley,213.7085801,Tammy,Beasley,True
4168,Devon Green,164.9160265,Devon,Green,True
4169,Dr. Christopher Jones,161.2633264,Dr.,Christopher Jones,True
4170,Gregory Tran,26.85030417,Gregory,Tran,False
4171,Donna Wilson,149.8749308,Donna,Wilson,True
4172,Jerome Gomez,201.691513,Jerome,Gomez,True
4173,Frank Sawyer,48.75534954,Frank,Sawyer,False
4174,Michael Hunter,278.363265,Michael,Hunter,True
4175,Diane Nelson,213.6513292,Diane,Nelson,True
4176,Rebecca Miller,49.30372509,Rebecca,Miller,False
4177,Sean Pope,295.6844797,Sean,Pope,True
4178,Andrew Riggs,160.6645322,Andrew,Riggs,True
4179,Joseph Anderson,64.51040806,Joseph,Anderson,False
4180,Bradley Williams,155.3017094,Bradley,Williams,True
4181,James Hernandez,181.4875351,James,Hernandez,True
4182,Kaitlyn Sandoval,142.1145946,Kaitlyn,Sandoval,True
4183,Allison Mccarty,297.7594518,Allison,Mccarty,True
4184,Erica Welch,83.98332622,Erica,Welch,False
4185,Robert Porter,239.7225492,Robert,Porter,True
4186,Billy Mcclure,221.8237731,Billy,Mcclure,True
4187,Margaret Gates,193.2811629,Margaret,Gates,True
4188,Jennifer Sandoval,106.5467673,Jennifer,Sandoval,True
4189,Karen Curtis,103.3693452,Karen,Curtis,True
4190,Bryan Brown,237.642959,Bryan,Brown,True
4191,Sean Mueller,108.7424868,Sean,Mueller,True
4192,Jonathan Kirby,161.3965759,Jonathan,Kirby,True
4193,Steven Bennett,215.0678194,Steven,Bennett,True
4194,Melissa Dyer,286.1467843,Melissa,Dyer,True
4195,Denise Adams,262.3997343,Denise,Adams,True
4196,Tonya Ramirez,149.0932619,Tonya,Ramirez,True
4198,Jamie Davis,6.172433715,Jamie,Davis,False
4199,Elizabeth Burnett,220.8512218,Elizabeth,Burnett,True
4200,John Hall,14.71568818,John,Hall,False
4201,Lori Perez,256.466743,Lori,Perez,True
4202,Ryan Washington,54.84114798,Ryan,Washington,False
4203,Mrs. Carmen Clark,273.5015052,Mrs.,Carmen Clark,True
4204,Melissa Sanchez,219.471249,Melissa,Sanchez,True
4205,Michelle Dixon,275.695052,Michelle,Dixon,True
4206,Mark Maxwell,118.7109665,Mark,Maxwell,True
4207,Jessica Mendoza,140.3021371,Jessica,Mendoza,True
4208,Sharon Stone,45.96823347,Sharon,Stone,False
4209,Gina Ford,182.9110424,Gina,Ford,True
4210,Matthew Le,61.60617037,Matthew,Le,False
4211,Tammy Jimenez,158.2122966,Tammy,Jimenez,True
4212,Jacqueline Roberts,72.44160908,Jacqueline,Roberts,False
4213,Cory Johnson,269.9879659,Cory,Johnson,True
4215,Gina Smith,204.1249301,Gina,Smith,True
4216,Andrew Young,23.8482133,Andrew,Young,False
4217,Christina Cooper,242.3345351,Christina,Cooper,True
4218,Christina Dennis,255.2324987,Christina,Dennis,True
4219,Jacob Lambert,248.378095,Jacob,Lambert,True
4220,Tracy Terry,267.3449415,Tracy,Terry,True
4221,Alex Andrews,141.7399622,Alex,Andrews,True
4222,Steven Gonzalez,258.2164079,Steven,Gonzalez,True
4223,Derrick Knight,257.900432,Derrick,Knight,True
4224,Julie Reyes PhD,27.55699188,Julie,Reyes PhD,False
4225,Pamela Haynes,145.3154059,Pamela,Haynes,True
4226,Wanda Lewis,267.6969401,Wanda,Lewis,True
4227,Joshua Parker,297.617291,Joshua,Parker,True
4228,Amanda Parker,289.9987756,Amanda,Parker,True
4229,Charles Williams,264.8310267,Charles,Williams,True
4230,Cynthia Mclaughlin,279.6807375,Cynthia,Mclaughlin,True
4231,Nancy Anderson,257.8418824,Nancy,Anderson,True
4232,Natasha Simmons,147.8452377,Natasha,Simmons,True
4233,Kaitlyn Hoffman,180.6350853,Kaitlyn,Hoffman,True
4234,Todd Gutierrez,84.06291547,Todd,Gutierrez,False
4235,Olivia Allen,73.11528541,Olivia,Allen,False
4236,David Stewart,33.31203541,David,Stewart,False
4237,Joshua Ortiz,228.8452035,Joshua,Ortiz,True
4238,Valerie Fitzgerald,13.03466784,Valerie,Fitzgerald,False
4239,Ryan Herrera,39.37595375,Ryan,Herrera,False
4240,Anthony Matthews,295.2262615,Anthony,Matthews,True
4241,Kenneth Hayes,182.0594573,Kenneth,Hayes,True
4242,Wesley Rogers,226.5334433,Wesley,Rogers,True
4243,Andrew Kirk,75.64498723,Andrew,Kirk,False
4244,David Evans,131.532827,David,Evans,True
4245,Maria Torres,177.4915629,Maria,Torres,True
4246,Maria Young MD,248.5192117,Maria,Young MD,True
4247,Melissa Vazquez,187.7734703,Melissa,Vazquez,True
4248,Alexander Hensley,267.8714083,Alexander,Hensley,True
4249,Amber Floyd,250.2248985,Amber,Floyd,True
4250,Jennifer Stewart,142.7007353,Jennifer,Stewart,True
4251,Amanda Smith,101.2162787,Amanda,Smith,True
4252,Adrienne Clark,11.08950969,Adrienne,Clark,False
4253,Danny Hernandez,22.8441679,Danny,Hernandez,False
4254,Sandra Martinez,148.446361,Sandra,Martinez,True
4255,Rachel Hill,111.382329,Rachel,Hill,True
4256,Kristen Williams,23.02556071,Kristen,Williams,False
4257,Chad Griffith,270.6111799,Chad,Griffith,True
4258,Andrew Dunlap,59.51185025,Andrew,Dunlap,False
4259,Brooke Mueller,192.643306,Brooke,Mueller,True
4260,Donna Hooper,202.9012912,Donna,Hooper,True
4261,Ana Quinn,156.9921087,Ana,Quinn,True
4262,Parker Jones,140.9024855,Parker,Jones,True
4263,Rhonda Baker,18.2293549,Rhonda,Baker,False
4264,George Beck,126.4042022,George,Beck,True
4265,Nicole Krause,231.4842066,Nicole,Krause,True
4266,Steven Martin,224.3757179,Steven,Martin,True
4267,Edward Little,272.4560779,Edward,Little,True
4268,Joel Erickson,184.4242761,Joel,Erickson,True
4269,Matthew Ross,173.3761679,Matthew,Ross,True
4270,Mary Barrett,297.3640481,Mary,Barrett,True
4271,Johnathan Tate,110.9234809,Johnathan,Tate,True
4272,Christopher Miranda,106.9154992,Christopher,Miranda,True
4273,Rachel Allen,76.94498476,Rachel,Allen,False
4274,Nicole Russell,34.87208893,Nicole,Russell,False
4275,Kevin Lewis,297.5480292,Kevin,Lewis,True
4276,Daniel Coleman,194.109557,Daniel,Coleman,True
4277,Michelle Davidson,298.4589688,Michelle,Davidson,True
4278,Kristi Horton,203.1819536,Kristi,Horton,True
4279,Travis Guerrero,206.731517,Travis,Guerrero,True
4280,Martin Woodard,119.1296997,Martin,Woodard,True
4281,David Lucas DDS,63.49714946,David,Lucas DDS,False
4282,Nicholas Scott,208.8604324,Nicholas,Scott,True
4283,Nina Hernandez,85.38033774,Nina,Hernandez,False
4284,Michael Todd,265.9593589,Michael,Todd,True
4285,Lisa Chapman,219.2328699,Lisa,Chapman,True
4286,Gary Ellis,289.8096478,Gary,Ellis,True
4287,Tina May,228.0695184,Tina,May,True
4288,Elizabeth Elliott,26.87842489,Elizabeth,Elliott,False
4289,Stephen Palmer,77.85330327,Stephen,Palmer,False
4290,Renee Miller,65.24612823,Renee,Miller,False
4291,Steven Alvarez,145.9105007,Steven,Alvarez,True
4292,Michael Johnson,181.6305355,Michael,Johnson,True
4293,Eric Marks,18.07804368,Eric,Marks,False
4294,Elizabeth Jones,281.6819666,Elizabeth,Jones,True
4295,Rachel Snyder,122.3069997,Rachel,Snyder,True
4296,Michelle Franklin,172.3461009,Michelle,Franklin,True
4297,Monica Kennedy,100.7075516,Monica,Kennedy,True
4298,Anita Sandoval,104.1861143,Anita,Sandoval,True
4299,Gregory Cox,44.54984575,Gregory,Cox,False
4300,Joshua Kelley,219.2658742,Joshua,Kelley,True
4301,Patricia Bryant,61.72260067,Patricia,Bryant,False
4302,Joshua Wiggins,108.5350899,Joshua,Wiggins,True
4303,William Barton,116.7941571,William,Barton,True
4304,Travis Huynh,59.86289454,Travis,Huynh,False
4305,Kathy Newman,202.4032012,Kathy,Newman,True
4306,Susan Davis,239.339412,Susan,Davis,True
4307,Ashley Dyer,127.1788691,Ashley,Dyer,True
4308,Becky Schroeder,91.95816672,Becky,Schroeder,False
4309,Miguel Castaneda,107.6992952,Miguel,Castaneda,True
4310,Russell Savage,11.01432766,Russell,Savage,False
4311,Jamie Orr,4.934801889,Jamie,Orr,False
4312,Paul Caldwell,81.00794404,Paul,Caldwell,False
4313,Maureen Jackson,176.4318357,Maureen,Jackson,True
4314,Ashley Jones,42.98572147,Ashley,Jones,False
4315,Corey Byrd,207.3540783,Corey,Byrd,True
4316,Heather Walter,85.49699375,Heather,Walter,False
4317,Kenneth Daniels,1.107358192,Kenneth,Daniels,False
4318,Sarah Hunter,20.6649796,Sarah,Hunter,False
4319,Cassandra Lopez,28.21521256,Cassandra,Lopez,False
4320,Rachel Davis,83.85219446,Rachel,Davis,False
4321,John Hensley,87.44402364,John,Hensley,False
4322,Albert Collins,80.46578569,Albert,Collins,False
4323,Danielle Winters,62.76774284,Danielle,Winters,False
4324,Anne Flowers,98.59394176,Anne,Flowers,False
4325,Morgan Johnson,251.5569099,Morgan,Johnson,True
4326,Kevin Williams,60.66821299,Kevin,Williams,False
4327,Heather Rodgers,276.8064925,Heather,Rodgers,True
4328,Olivia Myers,138.1020394,Olivia,Myers,True
4329,Dawn Medina,176.2478847,Dawn,Medina,True
4330,Robyn Gould,108.9760452,Robyn,Gould,True
4331,Caleb Obrien,292.8841826,Caleb,Obrien,True
4332,Caitlin Flores,46.93971743,Caitlin,Flores,False
4333,Robert Merritt,141.9416092,Robert,Merritt,True
4334,Anthony Vance,81.66074597,Anthony,Vance,False
4335,Kimberly Martin,31.89275277,Kimberly,Martin,False
4336,John Wallace,285.4801624,John,Wallace,True
4337,Melissa Hanson,278.7597457,Melissa,Hanson,True
4338,Courtney Fowler,99.61923779,Courtney,Fowler,False
4339,Clifford Hardin,16.56770651,Clifford,Hardin,False
4340,Krystal Barr,269.0159085,Krystal,Barr,True
4341,Renee Lee,254.2564656,Renee,Lee,True
4342,Stephanie May,215.1304938,Stephanie,May,True
4343,Courtney Davenport,270.5632141,Courtney,Davenport,True
4344,Blake Jimenez,77.1886167,Blake,Jimenez,False
4345,William Ellis,2.553366476,William,Ellis,False
4346,Curtis Holloway,199.4445467,Curtis,Holloway,True
4347,Joseph Reynolds,151.8068287,Joseph,Reynolds,True
4348,Mary Webb,82.69452246,Mary,Webb,False
4349,Brittney Peterson,245.2113294,Brittney,Peterson,True
4350,Christopher Hale,260.22848,Christopher,Hale,True
4351,Anthony Monroe,291.3758312,Anthony,Monroe,True
4352,Donna Weiss,198.98808,Donna,Weiss,True
4353,Dwayne Bailey,196.2244826,Dwayne,Bailey,True
4354,Tami Ward,125.217765,Tami,Ward,True
